date,machine_id,shift_id,disponibilite,performance,qualite,oee,temps_requis_min,temps_marche_min,temps_arret_min,production_theorique,production_reelle,production_conforme,rebuts,mois,semaine,jour_semaine
2024-04-22,M05,S1,0.8035,0.8274,0.9191,0.611,480,385.7,94.3,1200,992,911,81,2024-04,2024-W17,Monday
2024-04-22,M05,S2,0.7557,0.8889,0.9267,0.6225,480,362.7,117.3,1200,1066,987,79,2024-04,2024-W17,Monday
2024-04-22,M05,S3,0.8756,0.9281,0.9374,0.7617,480,420.3,59.7,1200,1113,1043,70,2024-04,2024-W17,Monday
2024-04-23,M01,S1,0.8531,0.9027,0.996,0.767,480,409.5,70.5,960,866,862,4,2024-04,2024-W17,Tuesday
2024-04-23,M01,S2,0.8712,0.99,0.9551,0.8238,480,418.2,61.8,960,950,907,43,2024-04,2024-W17,Tuesday
2024-04-23,M01,S3,0.908,0.9807,0.9854,0.8776,480,435.9,44.1,960,941,927,14,2024-04,2024-W17,Tuesday
2024-04-23,M02,S1,0.8402,0.8762,0.9384,0.6908,480,403.3,76.7,800,700,656,44,2024-04,2024-W17,Tuesday
2024-04-23,M02,S2,0.8716,0.9478,0.9401,0.7766,480,418.4,61.6,800,758,712,46,2024-04,2024-W17,Tuesday
2024-04-23,M02,S3,0.8912,0.9897,0.9507,0.8385,480,427.8,52.2,800,791,751,40,2024-04,2024-W17,Tuesday
2024-04-23,M03,S1,0.806,0.7486,0.8153,0.4919,480,386.9,93.1,1600,1197,975,222,2024-04,2024-W17,Tuesday
2024-04-23,M03,S2,0.8129,0.8511,0.8915,0.6167,480,390.2,89.8,1600,1361,1213,148,2024-04,2024-W17,Tuesday
2024-04-23,M03,S3,0.7998,0.8536,0.9506,0.649,480,383.9,96.1,1600,1365,1297,68,2024-04,2024-W17,Tuesday
2024-04-23,M04,S1,0.9505,0.96,0.9919,0.9051,480,456.2,23.8,640,614,609,5,2024-04,2024-W17,Tuesday
2024-04-23,M04,S2,0.9414,0.99,0.9743,0.908,480,451.9,28.1,640,633,616,17,2024-04,2024-W17,Tuesday
2024-04-23,M04,S3,0.6472,0.9799,0.9802,0.6217,480,310.7,169.3,640,627,614,13,2024-04,2024-W17,Tuesday
2024-04-23,M05,S1,0.8467,0.905,0.8859,0.6789,480,406.4,73.6,1200,1086,962,124,2024-04,2024-W17,Tuesday
2024-04-23,M05,S2,0.792,0.956,0.9229,0.6987,480,380.1,99.9,1200,1147,1058,89,2024-04,2024-W17,Tuesday
2024-04-23,M05,S3,0.8031,0.9653,0.9129,0.7077,480,385.5,94.5,1200,1158,1057,101,2024-04,2024-W17,Tuesday
2024-04-24,M01,S1,0.8306,0.9313,0.9503,0.7351,480,398.7,81.3,960,894,849,45,2024-04,2024-W17,Wednesday
2024-04-24,M01,S2,0.8594,0.9307,0.9698,0.7757,480,412.5,67.5,960,893,866,27,2024-04,2024-W17,Wednesday
2024-04-24,M01,S3,0.9073,0.95,0.9963,0.8587,480,435.5,44.5,960,912,908,4,2024-04,2024-W17,Wednesday
2024-04-24,M02,S1,0.8237,0.9133,0.9257,0.6965,480,395.4,84.6,800,730,675,55,2024-04,2024-W17,Wednesday
2024-04-24,M02,S2,0.7885,0.865,0.9266,0.632,480,378.5,101.5,800,691,640,51,2024-04,2024-W17,Wednesday
2024-04-24,M02,S3,0.8729,0.99,0.92,0.795,480,419.0,61.0,800,792,728,64,2024-04,2024-W17,Wednesday
2024-04-24,M03,S1,0.7402,0.8532,0.9242,0.5837,480,355.3,124.7,1600,1365,1261,104,2024-04,2024-W17,Wednesday
2024-04-24,M03,S2,0.8014,0.9502,0.8226,0.6265,480,384.7,95.3,1600,1520,1250,270,2024-04,2024-W17,Wednesday
2024-04-24,M03,S3,0.5629,0.822,0.9495,0.4394,480,270.2,209.8,1600,1315,1248,67,2024-04,2024-W17,Wednesday
2024-04-24,M04,S1,0.9008,0.9055,0.9869,0.805,480,432.4,47.6,640,579,571,8,2024-04,2024-W17,Wednesday
2024-04-24,M04,S2,0.955,0.9516,0.9682,0.8799,480,458.4,21.6,640,609,589,20,2024-04,2024-W17,Wednesday
2024-04-24,M04,S3,0.9186,0.9804,0.9725,0.8758,480,440.9,39.1,640,627,609,18,2024-04,2024-W17,Wednesday
2024-04-24,M05,S1,0.8474,0.7807,0.9094,0.6016,480,406.7,73.3,1200,936,851,85,2024-04,2024-W17,Wednesday
2024-04-24,M05,S2,0.7502,0.9054,0.9171,0.6229,480,360.1,119.9,1200,1086,995,91,2024-04,2024-W17,Wednesday
2024-04-24,M05,S3,0.8656,0.8285,0.9311,0.6677,480,415.5,64.5,1200,994,925,69,2024-04,2024-W17,Wednesday
2024-04-25,M01,S1,0.9354,0.99,0.9504,0.8801,480,449.0,31.0,960,950,902,48,2024-04,2024-W17,Thursday
2024-04-25,M01,S2,0.9238,0.8654,0.9122,0.7292,480,443.4,36.6,960,830,757,73,2024-04,2024-W17,Thursday
2024-04-25,M01,S3,0.9498,0.9373,0.9836,0.8756,480,455.9,24.1,960,899,884,15,2024-04,2024-W17,Thursday
2024-04-25,M02,S1,0.7514,0.9266,0.9923,0.6909,480,360.7,119.3,800,741,735,6,2024-04,2024-W17,Thursday
2024-04-25,M02,S2,0.8769,0.913,0.9402,0.7528,480,420.9,59.1,800,730,686,44,2024-04,2024-W17,Thursday
2024-04-25,M02,S3,0.7376,0.9734,0.9229,0.6626,480,354.0,126.0,800,778,718,60,2024-04,2024-W17,Thursday
2024-04-25,M03,S1,0.8229,0.745,0.8675,0.5319,480,395.0,85.0,1600,1191,1033,158,2024-04,2024-W17,Thursday
2024-04-25,M03,S2,0.9067,0.8325,0.9623,0.7264,480,435.2,44.8,1600,1332,1281,51,2024-04,2024-W17,Thursday
2024-04-25,M03,S3,0.7705,0.7249,0.9421,0.5262,480,369.8,110.2,1600,1159,1091,68,2024-04,2024-W17,Thursday
2024-04-25,M04,S1,0.9298,0.99,0.9803,0.9024,480,446.3,33.7,640,633,620,13,2024-04,2024-W17,Thursday
2024-04-25,M04,S2,0.9012,0.9815,0.999,0.8837,480,432.6,47.4,640,628,627,1,2024-04,2024-W17,Thursday
2024-04-25,M04,S3,0.9623,0.9761,0.9929,0.9327,480,461.9,18.1,640,624,619,5,2024-04,2024-W17,Thursday
2024-04-25,M05,S1,0.8302,0.9276,0.9038,0.696,480,398.5,81.5,1200,1113,1005,108,2024-04,2024-W17,Thursday
2024-04-25,M05,S2,0.8316,0.9672,0.9099,0.7319,480,399.1,80.9,1200,1160,1055,105,2024-04,2024-W17,Thursday
2024-04-25,M05,S3,0.903,0.9131,0.9087,0.7493,480,433.4,46.6,1200,1095,995,100,2024-04,2024-W17,Thursday
2024-04-26,M01,S1,0.9572,0.9258,0.9752,0.8642,480,459.5,20.5,960,888,865,23,2024-04,2024-W17,Friday
2024-04-26,M01,S2,0.8927,0.9349,0.9699,0.8095,480,428.5,51.5,960,897,869,28,2024-04,2024-W17,Friday
2024-04-26,M01,S3,0.9219,0.8575,0.9376,0.7411,480,442.5,37.5,960,823,771,52,2024-04,2024-W17,Friday
2024-04-26,M02,S1,0.9124,0.8899,0.9253,0.7513,480,437.9,42.1,800,711,657,54,2024-04,2024-W17,Friday
2024-04-26,M02,S2,0.7522,0.8369,0.8834,0.5561,480,361.1,118.9,800,669,590,79,2024-04,2024-W17,Friday
2024-04-26,M02,S3,0.8402,0.8638,0.9129,0.6626,480,403.3,76.7,800,691,630,61,2024-04,2024-W17,Friday
2024-04-26,M03,S1,0.7712,0.8835,0.9854,0.6714,480,370.2,109.8,1600,1413,1392,21,2024-04,2024-W17,Friday
2024-04-26,M03,S2,0.6412,0.9408,0.945,0.5701,480,307.8,172.2,1600,1505,1422,83,2024-04,2024-W17,Friday
2024-04-26,M03,S3,0.7072,0.872,0.8935,0.551,480,339.5,140.5,1600,1395,1246,149,2024-04,2024-W17,Friday
2024-04-26,M04,S1,0.9529,0.99,0.9873,0.9313,480,457.4,22.6,640,633,624,9,2024-04,2024-W17,Friday
2024-04-26,M04,S2,0.9626,0.967,0.9622,0.8956,480,462.0,18.0,640,618,594,24,2024-04,2024-W17,Friday
2024-04-26,M04,S3,0.9411,0.99,0.9617,0.8959,480,451.7,28.3,640,633,608,25,2024-04,2024-W17,Friday
2024-04-26,M05,S1,0.754,0.9234,0.9064,0.631,480,361.9,118.1,1200,1108,1004,104,2024-04,2024-W17,Friday
2024-04-26,M05,S2,0.7698,0.897,0.8972,0.6195,480,369.5,110.5,1200,1076,965,111,2024-04,2024-W17,Friday
2024-04-26,M05,S3,0.7589,0.9511,0.8986,0.6486,480,364.3,115.7,1200,1141,1025,116,2024-04,2024-W17,Friday
2024-04-27,M01,S1,0.8272,0.9119,0.9746,0.7352,480,397.1,82.9,960,875,852,23,2024-04,2024-W17,Saturday
2024-04-27,M01,S2,0.8973,0.9185,0.9609,0.7919,480,430.7,49.3,960,881,846,35,2024-04,2024-W17,Saturday
2024-04-27,M02,S1,0.7249,0.9248,0.9507,0.6374,480,348.0,132.0,800,739,702,37,2024-04,2024-W17,Saturday
2024-04-27,M02,S2,0.8184,0.9534,0.9084,0.7089,480,392.9,87.1,800,762,692,70,2024-04,2024-W17,Saturday
2024-04-27,M03,S1,0.8786,0.8682,0.8979,0.6849,480,421.7,58.3,1600,1389,1247,142,2024-04,2024-W17,Saturday
2024-04-27,M03,S2,0.7753,0.8494,0.9539,0.6282,480,372.1,107.9,1600,1359,1296,63,2024-04,2024-W17,Saturday
2024-04-27,M04,S1,0.9148,0.9588,0.9924,0.8705,480,439.1,40.9,640,613,608,5,2024-04,2024-W17,Saturday
2024-04-27,M04,S2,0.9292,0.99,0.999,0.919,480,446.0,34.0,640,633,632,1,2024-04,2024-W17,Saturday
2024-04-27,M05,S1,0.793,0.9498,0.9023,0.6796,480,380.6,99.4,1200,1139,1027,112,2024-04,2024-W17,Saturday
2024-04-27,M05,S2,0.8624,0.9267,0.9414,0.7523,480,413.9,66.1,1200,1112,1046,66,2024-04,2024-W17,Saturday
2024-04-29,M01,S1,0.8744,0.8702,0.9701,0.7381,480,419.7,60.3,960,835,810,25,2024-04,2024-W18,Monday
2024-04-29,M01,S2,0.8035,0.9239,0.9788,0.7266,480,385.7,94.3,960,886,867,19,2024-04,2024-W18,Monday
2024-04-29,M01,S3,0.9162,0.99,0.9805,0.8894,480,439.8,40.2,960,950,931,19,2024-04,2024-W18,Monday
2024-04-29,M02,S1,0.8009,0.8982,0.9387,0.6752,480,384.4,95.6,800,718,673,45,2024-04,2024-W18,Monday
2024-04-29,M02,S2,0.7359,0.844,0.9243,0.5741,480,353.2,126.8,800,675,623,52,2024-04,2024-W18,Monday
2024-04-29,M02,S3,0.7041,0.8993,0.933,0.5908,480,338.0,142.0,800,719,670,49,2024-04,2024-W18,Monday
2024-04-29,M03,S1,0.6261,0.8857,0.9358,0.5189,480,300.5,179.5,1600,1417,1325,92,2024-04,2024-W18,Monday
2024-04-29,M03,S2,0.7971,0.8333,0.9313,0.6186,480,382.6,97.4,1600,1333,1241,92,2024-04,2024-W18,Monday
2024-04-29,M03,S3,0.8379,0.8788,0.8803,0.6482,480,402.2,77.8,1600,1406,1237,169,2024-04,2024-W18,Monday
2024-04-29,M04,S1,0.9549,0.99,0.9728,0.9197,480,458.4,21.6,640,633,615,18,2024-04,2024-W18,Monday
2024-04-29,M04,S2,0.99,0.964,0.9804,0.9357,480,475.2,4.8,640,616,603,13,2024-04,2024-W18,Monday
2024-04-29,M04,S3,0.9265,0.982,0.9591,0.8726,480,444.7,35.3,640,628,602,26,2024-04,2024-W18,Monday
2024-04-29,M05,S1,0.7839,0.8642,0.9332,0.6322,480,376.3,103.7,1200,1037,967,70,2024-04,2024-W18,Monday
2024-04-29,M05,S2,0.8763,0.9477,0.8731,0.725,480,420.6,59.4,1200,1137,992,145,2024-04,2024-W18,Monday
2024-04-29,M05,S3,0.9392,0.9308,0.9114,0.7967,480,450.8,29.2,1200,1116,1017,99,2024-04,2024-W18,Monday
2024-04-30,M01,S1,0.9143,0.9434,0.9467,0.8165,480,438.8,41.2,960,905,856,49,2024-04,2024-W18,Tuesday
2024-04-30,M01,S2,0.9163,0.9121,0.9519,0.7956,480,439.8,40.2,960,875,832,43,2024-04,2024-W18,Tuesday
2024-04-30,M01,S3,0.8721,0.8791,0.9629,0.7382,480,418.6,61.4,960,843,811,32,2024-04,2024-W18,Tuesday
2024-04-30,M02,S1,0.8874,0.9252,0.963,0.7906,480,425.9,54.1,800,740,712,28,2024-04,2024-W18,Tuesday
2024-04-30,M02,S2,0.8691,0.8666,0.9635,0.7257,480,417.2,62.8,800,693,667,26,2024-04,2024-W18,Tuesday
2024-04-30,M02,S3,0.7514,0.846,0.913,0.5803,480,360.7,119.3,800,676,617,59,2024-04,2024-W18,Tuesday
2024-04-30,M03,S1,0.8736,0.9243,0.9275,0.749,480,419.3,60.7,1600,1478,1370,108,2024-04,2024-W18,Tuesday
2024-04-30,M03,S2,0.8729,0.7931,0.9225,0.6387,480,419.0,61.0,1600,1268,1169,99,2024-04,2024-W18,Tuesday
2024-04-30,M03,S3,0.7651,0.9174,0.9059,0.6358,480,367.3,112.7,1600,1467,1328,139,2024-04,2024-W18,Tuesday
2024-04-30,M04,S1,0.9349,0.9894,0.9905,0.9162,480,448.7,31.3,640,633,626,7,2024-04,2024-W18,Tuesday
2024-04-30,M04,S2,0.9264,0.9749,0.9673,0.8736,480,444.6,35.4,640,623,602,21,2024-04,2024-W18,Tuesday
2024-04-30,M04,S3,0.8715,0.9812,0.9873,0.8442,480,418.3,61.7,640,627,619,8,2024-04,2024-W18,Tuesday
2024-04-30,M05,S1,0.8321,0.8228,0.9216,0.631,480,399.4,80.6,1200,987,909,78,2024-04,2024-W18,Tuesday
2024-04-30,M05,S2,0.6833,0.9821,0.9039,0.6066,480,328.0,152.0,1200,1178,1064,114,2024-04,2024-W18,Tuesday
2024-04-30,M05,S3,0.8917,0.9618,0.9084,0.7791,480,428.0,52.0,1200,1154,1048,106,2024-04,2024-W18,Tuesday
2024-05-01,M01,S1,0.8495,0.9502,0.9431,0.7613,480,407.8,72.2,960,912,860,52,2024-05,2024-W18,Wednesday
2024-05-01,M01,S2,0.9113,0.9168,0.9244,0.7723,480,437.4,42.6,960,880,813,67,2024-05,2024-W18,Wednesday
2024-05-01,M01,S3,0.7946,0.9452,0.9488,0.7126,480,381.4,98.6,960,907,860,47,2024-05,2024-W18,Wednesday
2024-05-01,M02,S1,0.8074,0.9351,0.9729,0.7346,480,387.6,92.4,800,748,727,21,2024-05,2024-W18,Wednesday
2024-05-01,M02,S2,0.8271,0.8771,0.954,0.692,480,397.0,83.0,800,701,668,33,2024-05,2024-W18,Wednesday
2024-05-01,M02,S3,0.7512,0.9086,0.9555,0.6521,480,360.6,119.4,800,726,693,33,2024-05,2024-W18,Wednesday
2024-05-01,M03,S1,0.8374,0.7167,0.8826,0.5297,480,401.9,78.1,1600,1146,1011,135,2024-05,2024-W18,Wednesday
2024-05-01,M03,S2,0.6971,0.8633,0.9273,0.5581,480,334.6,145.4,1600,1381,1280,101,2024-05,2024-W18,Wednesday
2024-05-01,M03,S3,0.9109,0.8205,0.8921,0.6667,480,437.2,42.8,1600,1312,1170,142,2024-05,2024-W18,Wednesday
2024-05-01,M04,S1,0.9806,0.9833,0.9952,0.9596,480,470.7,9.3,640,629,625,4,2024-05,2024-W18,Wednesday
2024-05-01,M04,S2,0.9548,0.9484,0.964,0.8729,480,458.3,21.7,640,606,584,22,2024-05,2024-W18,Wednesday
2024-05-01,M04,S3,0.8996,0.99,0.9943,0.8855,480,431.8,48.2,640,633,629,4,2024-05,2024-W18,Wednesday
2024-05-01,M05,S1,0.9271,0.9566,0.9579,0.8496,480,445.0,35.0,1200,1147,1098,49,2024-05,2024-W18,Wednesday
2024-05-01,M05,S2,0.7814,0.8606,0.9504,0.6391,480,375.0,105.0,1200,1032,980,52,2024-05,2024-W18,Wednesday
2024-05-01,M05,S3,0.8412,0.9213,0.9393,0.728,480,403.8,76.2,1200,1105,1037,68,2024-05,2024-W18,Wednesday
2024-05-02,M01,S1,0.9221,0.9872,0.9859,0.8975,480,442.6,37.4,960,947,933,14,2024-05,2024-W18,Thursday
2024-05-02,M01,S2,0.9331,0.9697,0.9703,0.878,480,447.9,32.1,960,930,902,28,2024-05,2024-W18,Thursday
2024-05-02,M01,S3,0.8828,0.9662,0.9321,0.7951,480,423.8,56.2,960,927,864,63,2024-05,2024-W18,Thursday
2024-05-02,M02,S1,0.9197,0.829,0.948,0.7228,480,441.4,38.6,800,663,628,35,2024-05,2024-W18,Thursday
2024-05-02,M02,S2,0.7867,0.9269,0.9391,0.6848,480,377.6,102.4,800,741,695,46,2024-05,2024-W18,Thursday
2024-05-02,M02,S3,0.7343,0.9195,0.9238,0.6237,480,352.4,127.6,800,735,679,56,2024-05,2024-W18,Thursday
2024-05-02,M03,S1,0.8552,0.856,0.9242,0.6766,480,410.5,69.5,1600,1369,1265,104,2024-05,2024-W18,Thursday
2024-05-02,M03,S2,0.6897,0.8135,0.8935,0.5013,480,331.1,148.9,1600,1301,1162,139,2024-05,2024-W18,Thursday
2024-05-02,M03,S3,0.853,0.9767,0.881,0.734,480,409.4,70.6,1600,1562,1376,186,2024-05,2024-W18,Thursday
2024-05-02,M04,S1,0.9782,0.9238,0.9657,0.8727,480,469.5,10.5,640,591,570,21,2024-05,2024-W18,Thursday
2024-05-02,M04,S2,0.9171,0.9434,0.961,0.8315,480,440.2,39.8,640,603,579,24,2024-05,2024-W18,Thursday
2024-05-02,M04,S3,0.9583,0.9708,0.9846,0.9159,480,460.0,20.0,640,621,611,10,2024-05,2024-W18,Thursday
2024-05-02,M05,S1,0.8573,0.9286,0.9458,0.753,480,411.5,68.5,1200,1114,1053,61,2024-05,2024-W18,Thursday
2024-05-02,M05,S2,0.8117,0.8589,0.9554,0.6661,480,389.6,90.4,1200,1030,984,46,2024-05,2024-W18,Thursday
2024-05-02,M05,S3,0.7805,0.871,0.9257,0.6294,480,374.7,105.3,1200,1045,967,78,2024-05,2024-W18,Thursday
2024-05-03,M01,S1,0.86,0.9189,0.9669,0.7641,480,412.8,67.2,960,882,852,30,2024-05,2024-W18,Friday
2024-05-03,M01,S2,0.923,0.8997,0.9502,0.7892,480,443.1,36.9,960,863,820,43,2024-05,2024-W18,Friday
2024-05-03,M01,S3,0.9593,0.9555,0.999,0.9157,480,460.5,19.5,960,917,916,1,2024-05,2024-W18,Friday
2024-05-03,M02,S1,0.9282,0.9597,0.9011,0.8028,480,445.6,34.4,800,767,691,76,2024-05,2024-W18,Friday
2024-05-03,M02,S2,0.8991,0.8927,0.9246,0.742,480,431.6,48.4,800,714,660,54,2024-05,2024-W18,Friday
2024-05-03,M02,S3,0.8574,0.9486,0.954,0.7759,480,411.5,68.5,800,758,723,35,2024-05,2024-W18,Friday
2024-05-03,M03,S1,0.6966,0.9091,0.887,0.5617,480,334.4,145.6,1600,1454,1289,165,2024-05,2024-W18,Friday
2024-05-03,M03,S2,0.5077,0.8338,0.9021,0.3819,480,243.7,236.3,1600,1334,1203,131,2024-05,2024-W18,Friday
2024-05-03,M03,S3,0.8446,0.7807,0.98,0.6462,480,405.4,74.6,1600,1249,1224,25,2024-05,2024-W18,Friday
2024-05-03,M04,S1,0.891,0.9613,0.9844,0.8432,480,427.7,52.3,640,615,605,10,2024-05,2024-W18,Friday
2024-05-03,M04,S2,0.9632,0.9732,0.9793,0.918,480,462.3,17.7,640,622,609,13,2024-05,2024-W18,Friday
2024-05-03,M04,S3,0.9579,0.9701,0.9967,0.9262,480,459.8,20.2,640,620,617,3,2024-05,2024-W18,Friday
2024-05-03,M05,S1,0.866,0.9575,0.9068,0.7519,480,415.7,64.3,1200,1149,1041,108,2024-05,2024-W18,Friday
2024-05-03,M05,S2,0.8109,0.9012,0.9059,0.662,480,389.2,90.8,1200,1081,979,102,2024-05,2024-W18,Friday
2024-05-03,M05,S3,0.8372,0.8898,0.9457,0.7046,480,401.9,78.1,1200,1067,1009,58,2024-05,2024-W18,Friday
2024-05-04,M01,S1,0.8518,0.99,0.9421,0.7945,480,408.9,71.1,960,950,894,56,2024-05,2024-W18,Saturday
2024-05-04,M01,S2,0.9163,0.967,0.9486,0.8406,480,439.8,40.2,960,928,880,48,2024-05,2024-W18,Saturday
2024-05-04,M02,S1,0.905,0.8265,0.9807,0.7336,480,434.4,45.6,800,661,648,13,2024-05,2024-W18,Saturday
2024-05-04,M02,S2,0.8463,0.862,0.9316,0.6796,480,406.2,73.8,800,689,641,48,2024-05,2024-W18,Saturday
2024-05-04,M03,S1,0.8482,0.8133,0.883,0.6091,480,407.1,72.9,1600,1301,1148,153,2024-05,2024-W18,Saturday
2024-05-04,M03,S2,0.7554,0.7706,0.9755,0.5679,480,362.6,117.4,1600,1232,1201,31,2024-05,2024-W18,Saturday
2024-05-04,M04,S1,0.9284,0.99,0.9825,0.903,480,445.6,34.4,640,633,621,12,2024-05,2024-W18,Saturday
2024-05-04,M04,S2,0.9158,0.9752,0.9894,0.8837,480,439.6,40.4,640,624,617,7,2024-05,2024-W18,Saturday
2024-05-04,M05,S1,0.8041,0.9726,0.9545,0.7465,480,385.9,94.1,1200,1167,1113,54,2024-05,2024-W18,Saturday
2024-05-04,M05,S2,0.8705,0.8933,0.9041,0.703,480,417.8,62.2,1200,1071,968,103,2024-05,2024-W18,Saturday
2024-05-06,M01,S1,0.8741,0.9426,0.9709,0.8,480,419.6,60.4,960,904,877,27,2024-05,2024-W19,Monday
2024-05-06,M01,S2,0.7962,0.9345,0.9632,0.7166,480,382.2,97.8,960,897,863,34,2024-05,2024-W19,Monday
2024-05-06,M01,S3,0.8909,0.9864,0.9684,0.8511,480,427.6,52.4,960,946,916,30,2024-05,2024-W19,Monday
2024-05-06,M02,S1,0.9365,0.8827,0.9662,0.7987,480,449.5,30.5,800,706,682,24,2024-05,2024-W19,Monday
2024-05-06,M02,S2,0.9592,0.9682,0.9094,0.8447,480,460.4,19.6,800,774,703,71,2024-05,2024-W19,Monday
2024-05-06,M02,S3,0.827,0.8755,0.9537,0.6905,480,397.0,83.0,800,700,667,33,2024-05,2024-W19,Monday
2024-05-06,M03,S1,0.8366,0.7944,0.9124,0.6064,480,401.5,78.5,1600,1271,1159,112,2024-05,2024-W19,Monday
2024-05-06,M03,S2,0.593,0.9586,0.8916,0.5068,480,284.6,195.4,1600,1533,1366,167,2024-05,2024-W19,Monday
2024-05-06,M03,S3,0.7798,0.8325,0.9513,0.6176,480,374.3,105.7,1600,1331,1266,65,2024-05,2024-W19,Monday
2024-05-06,M04,S1,0.8597,0.9744,0.9787,0.8198,480,412.6,67.4,640,623,609,14,2024-05,2024-W19,Monday
2024-05-06,M04,S2,0.9312,0.99,0.9694,0.8936,480,447.0,33.0,640,633,613,20,2024-05,2024-W19,Monday
2024-05-06,M04,S3,0.9679,0.9833,0.9951,0.9472,480,464.6,15.4,640,629,625,4,2024-05,2024-W19,Monday
2024-05-06,M05,S1,0.7748,0.8796,0.9563,0.6517,480,371.9,108.1,1200,1055,1008,47,2024-05,2024-W19,Monday
2024-05-06,M05,S2,0.8403,0.8406,0.9171,0.6478,480,403.3,76.7,1200,1008,924,84,2024-05,2024-W19,Monday
2024-05-06,M05,S3,0.838,0.955,0.9137,0.7312,480,402.2,77.8,1200,1146,1047,99,2024-05,2024-W19,Monday
2024-05-07,M01,S1,0.7588,0.9554,0.9356,0.6783,480,364.2,115.8,960,917,857,60,2024-05,2024-W19,Tuesday
2024-05-07,M01,S2,0.8036,0.8212,0.9763,0.6443,480,385.7,94.3,960,788,769,19,2024-05,2024-W19,Tuesday
2024-05-07,M01,S3,0.9109,0.9255,0.9878,0.8327,480,437.2,42.8,960,888,877,11,2024-05,2024-W19,Tuesday
2024-05-07,M02,S1,0.8891,0.985,0.901,0.7891,480,426.8,53.2,800,788,709,79,2024-05,2024-W19,Tuesday
2024-05-07,M02,S2,0.8421,0.804,0.9336,0.632,480,404.2,75.8,800,643,600,43,2024-05,2024-W19,Tuesday
2024-05-07,M02,S3,0.8271,0.9296,0.9413,0.7237,480,397.0,83.0,800,743,699,44,2024-05,2024-W19,Tuesday
2024-05-07,M03,S1,0.8306,0.9051,0.9876,0.7425,480,398.7,81.3,1600,1448,1430,18,2024-05,2024-W19,Tuesday
2024-05-07,M03,S2,0.7461,0.7867,0.9189,0.5394,480,358.1,121.9,1600,1258,1155,103,2024-05,2024-W19,Tuesday
2024-05-07,M03,S3,0.7023,0.9612,0.8998,0.6074,480,337.1,142.9,1600,1537,1382,155,2024-05,2024-W19,Tuesday
2024-05-07,M04,S1,0.9275,0.9632,0.9886,0.8832,480,445.2,34.8,640,616,608,8,2024-05,2024-W19,Tuesday
2024-05-07,M04,S2,0.9398,0.9591,0.999,0.9004,480,451.1,28.9,640,613,612,1,2024-05,2024-W19,Tuesday
2024-05-07,M04,S3,0.9188,0.9753,0.9878,0.8853,480,441.0,39.0,640,624,616,8,2024-05,2024-W19,Tuesday
2024-05-07,M05,S1,0.7166,0.9375,0.9047,0.6078,480,344.0,136.0,1200,1125,1017,108,2024-05,2024-W19,Tuesday
2024-05-07,M05,S2,0.8639,0.8683,0.9466,0.71,480,414.7,65.3,1200,1041,985,56,2024-05,2024-W19,Tuesday
2024-05-07,M05,S3,0.8808,0.9558,0.936,0.7881,480,422.8,57.2,1200,1147,1073,74,2024-05,2024-W19,Tuesday
2024-05-08,M01,S1,0.8926,0.9111,0.9894,0.8047,480,428.5,51.5,960,874,864,10,2024-05,2024-W19,Wednesday
2024-05-08,M01,S2,0.8692,0.8927,0.9733,0.7553,480,417.2,62.8,960,857,834,23,2024-05,2024-W19,Wednesday
2024-05-08,M01,S3,0.8644,0.8962,0.9311,0.7213,480,414.9,65.1,960,860,800,60,2024-05,2024-W19,Wednesday
2024-05-08,M02,S1,0.4144,0.8896,0.9468,0.349,480,198.9,281.1,800,711,673,38,2024-05,2024-W19,Wednesday
2024-05-08,M02,S2,0.9108,0.9237,0.9347,0.7863,480,437.2,42.8,800,738,689,49,2024-05,2024-W19,Wednesday
2024-05-08,M02,S3,0.8303,0.9228,0.9756,0.7475,480,398.6,81.4,800,738,720,18,2024-05,2024-W19,Wednesday
2024-05-08,M03,S1,0.7856,0.8204,0.8743,0.5634,480,377.1,102.9,1600,1312,1147,165,2024-05,2024-W19,Wednesday
2024-05-08,M03,S2,0.6441,0.9022,0.9308,0.5409,480,309.2,170.8,1600,1443,1343,100,2024-05,2024-W19,Wednesday
2024-05-08,M03,S3,0.8262,0.8449,0.9606,0.6706,480,396.6,83.4,1600,1351,1297,54,2024-05,2024-W19,Wednesday
2024-05-08,M04,S1,0.9297,0.99,0.9795,0.9015,480,446.2,33.8,640,633,620,13,2024-05,2024-W19,Wednesday
2024-05-08,M04,S2,0.9259,0.9884,0.9849,0.9014,480,444.5,35.5,640,632,622,10,2024-05,2024-W19,Wednesday
2024-05-08,M04,S3,0.9549,0.9761,0.9795,0.9131,480,458.4,21.6,640,624,611,13,2024-05,2024-W19,Wednesday
2024-05-08,M05,S1,0.9575,0.971,0.9473,0.8808,480,459.6,20.4,1200,1165,1103,62,2024-05,2024-W19,Wednesday
2024-05-08,M05,S2,0.8209,0.9625,0.9424,0.7447,480,394.0,86.0,1200,1155,1088,67,2024-05,2024-W19,Wednesday
2024-05-08,M05,S3,0.8158,0.8996,0.9281,0.6811,480,391.6,88.4,1200,1079,1001,78,2024-05,2024-W19,Wednesday
2024-05-09,M01,S1,0.7454,0.9423,0.9502,0.6674,480,357.8,122.2,960,904,859,45,2024-05,2024-W19,Thursday
2024-05-09,M01,S2,0.9835,0.9347,0.9362,0.8606,480,472.1,7.9,960,897,839,58,2024-05,2024-W19,Thursday
