arret_id,date,machine_id,shift_id,cause_id,duree_minutes,mois
AR03476,2024-05-06,M05,S3,CA02,39.6,2024-05
AR03477,2024-05-06,M05,S3,CA02,38.2,2024-05
AR03478,2024-05-07,M01,S1,CA05,41.6,2024-05
AR03479,2024-05-07,M01,S1,CA01,28.4,2024-05
AR03480,2024-05-07,M01,S1,CA03,45.8,2024-05
AR03481,2024-05-07,M01,S2,CA05,16.9,2024-05
AR03482,2024-05-07,M01,S2,CA07,2.7,2024-05
AR03483,2024-05-07,M01,S2,CA05,9.2,2024-05
AR03484,2024-05-07,M01,S2,CA01,65.5,2024-05
AR03485,2024-05-07,M01,S3,CA01,42.8,2024-05
AR03486,2024-05-07,M02,S1,CA07,42.6,2024-05
AR03487,2024-05-07,M02,S1,CA01,2.1,2024-05
AR03488,2024-05-07,M02,S1,CA01,8.6,2024-05
AR03489,2024-05-07,M02,S2,CA03,39.6,2024-05
AR03490,2024-05-07,M02,S2,CA01,4.9,2024-05
AR03491,2024-05-07,M02,S2,CA08,11.6,2024-05
AR03492,2024-05-07,M02,S2,CA07,19.7,2024-05
AR03493,2024-05-07,M02,S3,CA05,80.1,2024-05
AR03494,2024-05-07,M02,S3,CA07,2.9,2024-05
AR03495,2024-05-07,M03,S1,CA08,18.6,2024-05
AR03496,2024-05-07,M03,S1,CA04,62.2,2024-05
AR03497,2024-05-07,M03,S2,CA07,43.6,2024-05
AR03498,2024-05-07,M03,S2,CA03,46.6,2024-05
AR03499,2024-05-07,M03,S2,CA01,21.1,2024-05
AR03500,2024-05-07,M03,S2,CA01,10.5,2024-05
AR03501,2024-05-07,M03,S3,CA07,58.9,2024-05
AR03502,2024-05-07,M03,S3,CA03,77.1,2024-05
AR03503,2024-05-07,M03,S3,CA01,6.9,2024-05
AR03504,2024-05-07,M04,S1,CA06,24.4,2024-05
AR03505,2024-05-07,M04,S1,CA01,10.4,2024-05
AR03506,2024-05-07,M04,S2,CA03,2.3,2024-05
AR03507,2024-05-07,M04,S2,CA05,16.8,2024-05
AR03508,2024-05-07,M04,S2,CA08,9.8,2024-05
AR03509,2024-05-07,M04,S3,CA05,2.4,2024-05
AR03510,2024-05-07,M04,S3,CA02,3.6,2024-05
AR03511,2024-05-07,M04,S3,CA03,33.0,2024-05
AR03512,2024-05-07,M05,S1,CA02,55.5,2024-05
AR03513,2024-05-07,M05,S1,CA02,62.3,2024-05
AR03514,2024-05-07,M05,S1,CA03,18.1,2024-05
AR03515,2024-05-07,M05,S2,CA01,31.2,2024-05
AR03516,2024-05-07,M05,S2,CA05,15.1,2024-05
AR03517,2024-05-07,M05,S2,CA05,2.6,2024-05
AR03518,2024-05-07,M05,S2,CA01,16.4,2024-05
AR03519,2024-05-07,M05,S3,CA07,15.7,2024-05
AR03520,2024-05-07,M05,S3,CA05,5.9,2024-05
AR03521,2024-05-07,M05,S3,CA01,32.8,2024-05
AR03522,2024-05-07,M05,S3,CA03,2.9,2024-05
AR03523,2024-05-08,M01,S1,CA04,39.9,2024-05
AR03524,2024-05-08,M01,S1,CA05,11.6,2024-05
AR03525,2024-05-08,M01,S2,CA03,23.5,2024-05
AR03526,2024-05-08,M01,S2,CA05,14.4,2024-05
AR03527,2024-05-08,M01,S2,CA01,23.1,2024-05
AR03528,2024-05-08,M01,S3,CA04,17.0,2024-05
AR03529,2024-05-08,M01,S3,CA08,20.5,2024-05
AR03530,2024-05-08,M01,S3,CA07,8.4,2024-05
AR03531,2024-05-08,M01,S3,CA05,19.3,2024-05
AR03532,2024-05-08,M02,S1,CA08,54.7,2024-05
AR03533,2024-05-08,M02,S1,CA07,29.2,2024-05
AR03534,2024-05-08,M02,S1,CA01,136.4,2024-05
AR03535,2024-05-08,M02,S1,CA07,60.7,2024-05
AR03536,2024-05-08,M02,S2,CA07,3.3,2024-05
AR03537,2024-05-08,M02,S2,CA03,24.2,2024-05
AR03538,2024-05-08,M02,S2,CA03,15.3,2024-05
AR03539,2024-05-08,M02,S3,CA02,57.8,2024-05
AR03540,2024-05-08,M02,S3,CA01,16.8,2024-05
AR03541,2024-05-08,M02,S3,CA03,6.8,2024-05
AR03542,2024-05-08,M03,S1,CA07,6.3,2024-05
AR03543,2024-05-08,M03,S1,CA01,20.9,2024-05
AR03544,2024-05-08,M03,S1,CA06,75.7,2024-05
AR03545,2024-05-08,M03,S2,CA02,47.8,2024-05
AR03546,2024-05-08,M03,S2,CA08,103.6,2024-05
AR03547,2024-05-08,M03,S2,CA03,19.4,2024-05
AR03548,2024-05-08,M03,S3,CA03,15.1,2024-05
AR03549,2024-05-08,M03,S3,CA01,68.3,2024-05
AR03550,2024-05-08,M04,S1,CA04,6.9,2024-05
AR03551,2024-05-08,M04,S1,CA05,19.6,2024-05
AR03552,2024-05-08,M04,S1,CA02,7.3,2024-05
AR03553,2024-05-08,M04,S2,CA01,5.8,2024-05
AR03554,2024-05-08,M04,S2,CA02,7.3,2024-05
AR03555,2024-05-08,M04,S2,CA03,22.4,2024-05
AR03556,2024-05-08,M04,S3,CA02,15.8,2024-05
AR03557,2024-05-08,M04,S3,CA04,5.8,2024-05
AR03558,2024-05-08,M05,S1,CA03,20.4,2024-05
AR03559,2024-05-08,M05,S2,CA03,86.0,2024-05
AR03560,2024-05-08,M05,S3,CA01,88.4,2024-05
AR03561,2024-05-09,M01,S1,CA03,112.6,2024-05
AR03562,2024-05-09,M01,S1,CA02,9.6,2024-05
AR03563,2024-05-09,M01,S2,CA08,6.0,2024-05
AR03564,2024-05-09,M01,S3,CA01,10.3,2024-05
AR03565,2024-05-09,M01,S3,CA05,30.2,2024-05
AR03566,2024-05-09,M01,S3,CA03,6.8,2024-05
AR03567,2024-05-09,M02,S1,CA02,65.2,2024-05
AR03568,2024-05-09,M02,S2,CA03,73.8,2024-05
AR03569,2024-05-09,M02,S3,CA02,33.9,2024-05
AR03570,2024-05-09,M02,S3,CA05,23.0,2024-05
AR03571,2024-05-09,M03,S1,CA03,2.9,2024-05
AR03572,2024-05-09,M03,S1,CA08,46.4,2024-05
AR03573,2024-05-09,M03,S1,CA01,7.7,2024-05
AR03574,2024-05-09,M03,S1,CA02,33.5,2024-05
AR03575,2024-05-09,M03,S2,CA04,37.2,2024-05
AR03576,2024-05-09,M03,S2,CA01,33.8,2024-05
AR03577,2024-05-09,M03,S2,CA03,31.5,2024-05
AR03578,2024-05-09,M03,S3,CA06,24.0,2024-05
AR03579,2024-05-09,M03,S3,CA01,44.9,2024-05
AR03580,2024-05-09,M03,S3,CA06,35.4,2024-05
AR03581,2024-05-09,M04,S1,CA01,15.8,2024-05
AR03582,2024-05-09,M04,S1,CA04,12.5,2024-05
AR03583,2024-05-09,M04,S2,CA02,10.5,2024-05
AR03584,2024-05-09,M04,S2,CA02,4.7,2024-05
AR03585,2024-05-09,M04,S2,CA07,7.5,2024-05
AR03586,2024-05-09,M04,S3,CA04,13.3,2024-05
AR03587,2024-05-09,M04,S3,CA03,4.4,2024-05
AR03588,2024-05-09,M04,S3,CA07,17.2,2024-05
AR03589,2024-05-09,M05,S1,CA01,4.0,2024-05
AR03590,2024-05-09,M05,S1,CA03,10.0,2024-05
AR03591,2024-05-09,M05,S1,CA05,12.3,2024-05
AR03592,2024-05-09,M05,S1,CA03,43.8,2024-05
AR03593,2024-05-09,M05,S2,CA03,38.4,2024-05
AR03594,2024-05-09,M05,S2,CA03,16.2,2024-05
AR03595,2024-05-09,M05,S2,CA03,63.5,2024-05
AR03596,2024-05-09,M05,S3,CA03,16.3,2024-05
AR03597,2024-05-09,M05,S3,CA07,4.1,2024-05
AR03598,2024-05-09,M05,S3,CA01,19.9,2024-05
AR03599,2024-05-09,M05,S3,CA06,56.2,2024-05
AR03600,2024-05-10,M01,S1,CA06,45.9,2024-05
AR03601,2024-05-10,M01,S2,CA06,28.0,2024-05
AR03602,2024-05-10,M01,S2,CA04,15.0,2024-05
AR03603,2024-05-10,M01,S2,CA03,2.9,2024-05
AR03604,2024-05-10,M01,S3,CA01,12.0,2024-05
AR03605,2024-05-10,M01,S3,CA07,26.4,2024-05
AR03606,2024-05-10,M01,S3,CA01,8.5,2024-05
AR03607,2024-05-10,M02,S1,CA03,181.8,2024-05
AR03608,2024-05-10,M02,S2,CA07,63.5,2024-05
AR03609,2024-05-10,M02,S2,CA01,40.8,2024-05
AR03610,2024-05-10,M02,S2,CA02,24.1,2024-05
AR03611,2024-05-10,M02,S2,CA08,3.5,2024-05
AR03612,2024-05-10,M02,S3,CA02,85.4,2024-05
AR03613,2024-05-10,M03,S1,CA06,199.0,2024-05
AR03614,2024-05-10,M03,S2,CA05,15.3,2024-05
AR03615,2024-05-10,M03,S2,CA07,29.5,2024-05
AR03616,2024-05-10,M03,S2,CA01,79.2,2024-05
AR03617,2024-05-10,M03,S3,CA05,115.2,2024-05
AR03618,2024-05-10,M04,S1,CA04,18.1,2024-05
AR03619,2024-05-10,M04,S1,CA08,37.1,2024-05
AR03620,2024-05-10,M04,S2,CA02,10.9,2024-05
AR03621,2024-05-10,M04,S2,CA05,8.9,2024-05
AR03622,2024-05-10,M04,S3,CA02,9.0,2024-05
AR03623,2024-05-10,M04,S3,CA02,28.3,2024-05
AR03624,2024-05-10,M05,S1,CA06,110.8,2024-05
AR03625,2024-05-10,M05,S2,CA01,90.5,2024-05
AR03626,2024-05-10,M05,S2,CA01,11.1,2024-05
AR03627,2024-05-10,M05,S3,CA03,70.5,2024-05
AR03628,2024-05-11,M01,S1,CA02,45.1,2024-05
AR03629,2024-05-11,M01,S1,CA03,7.3,2024-05
AR03630,2024-05-11,M01,S2,CA03,14.0,2024-05
AR03631,2024-05-11,M01,S2,CA07,10.4,2024-05
AR03632,2024-05-11,M01,S2,CA02,6.6,2024-05
AR03633,2024-05-11,M02,S1,CA08,5.2,2024-05
AR03634,2024-05-11,M02,S1,CA06,17.6,2024-05
AR03635,2024-05-11,M02,S1,CA07,21.1,2024-05
AR03636,2024-05-11,M02,S1,CA04,37.5,2024-05
AR03637,2024-05-11,M02,S2,CA07,10.8,2024-05
AR03638,2024-05-11,M02,S2,CA04,27.3,2024-05
AR03639,2024-05-11,M02,S2,CA03,21.7,2024-05
AR03640,2024-05-11,M02,S2,CA04,17.5,2024-05
AR03641,2024-05-11,M03,S1,CA01,74.3,2024-05
AR03642,2024-05-11,M03,S2,CA01,21.4,2024-05
AR03643,2024-05-11,M03,S2,CA05,49.9,2024-05
AR03644,2024-05-11,M04,S1,CA03,10.7,2024-05
AR03645,2024-05-11,M04,S1,CA02,129.4,2024-05
AR03646,2024-05-11,M04,S2,CA08,34.0,2024-05
AR03647,2024-05-11,M05,S1,CA03,18.8,2024-05
AR03648,2024-05-11,M05,S1,CA02,48.7,2024-05
AR03649,2024-05-11,M05,S1,CA03,17.3,2024-05
AR03650,2024-05-11,M05,S1,CA06,23.6,2024-05
AR03651,2024-05-11,M05,S2,CA03,17.9,2024-05
AR03652,2024-05-11,M05,S2,CA03,5.9,2024-05
AR03653,2024-05-11,M05,S2,CA01,46.0,2024-05
AR03654,2024-05-13,M01,S1,CA01,11.8,2024-05
AR03655,2024-05-13,M01,S1,CA03,6.5,2024-05
AR03656,2024-05-13,M01,S1,CA04,11.4,2024-05
AR03657,2024-05-13,M01,S1,CA01,4.3,2024-05
AR03658,2024-05-13,M01,S2,CA01,29.1,2024-05
AR03659,2024-05-13,M01,S2,CA07,22.5,2024-05
AR03660,2024-05-13,M01,S2,CA08,8.0,2024-05
AR03661,2024-05-13,M02,S1,CA07,6.8,2024-05
AR03662,2024-05-13,M02,S1,CA03,2.6,2024-05
AR03663,2024-05-13,M02,S1,CA01,24.1,2024-05
AR03664,2024-05-13,M02,S1,CA01,2.3,2024-05
AR03665,2024-05-13,M02,S2,CA02,6.6,2024-05
AR03666,2024-05-13,M02,S2,CA05,37.1,2024-05
AR03667,2024-05-13,M02,S3,CA03,22.3,2024-05
AR03668,2024-05-13,M02,S3,CA01,8.0,2024-05
AR03669,2024-05-13,M02,S3,CA01,48.6,2024-05
AR03670,2024-05-13,M02,S3,CA05,12.6,2024-05
AR03671,2024-05-13,M03,S1,CA03,33.8,2024-05
AR03672,2024-05-13,M03,S1,CA07,75.0,2024-05
AR03673,2024-05-13,M03,S1,CA01,58.7,2024-05
AR03674,2024-05-13,M03,S2,CA07,15.6,2024-05
AR03675,2024-05-13,M03,S2,CA01,52.8,2024-05
AR03676,2024-05-13,M03,S2,CA07,32.5,2024-05
AR03677,2024-05-13,M03,S3,CA03,33.2,2024-05
AR03678,2024-05-13,M03,S3,CA03,5.6,2024-05
AR03679,2024-05-13,M03,S3,CA05,92.3,2024-05
AR03680,2024-05-13,M04,S1,CA01,18.5,2024-05
AR03681,2024-05-13,M04,S1,CA02,17.0,2024-05
AR03682,2024-05-13,M04,S1,CA08,10.0,2024-05
AR03683,2024-05-13,M04,S2,CA04,8.3,2024-05
AR03684,2024-05-13,M04,S2,CA06,25.4,2024-05
AR03685,2024-05-13,M04,S2,CA01,8.5,2024-05
AR03686,2024-05-13,M04,S3,CA07,37.4,2024-05
AR03687,2024-05-13,M05,S1,CA02,48.3,2024-05
AR03688,2024-05-13,M05,S1,CA05,2.1,2024-05
AR03689,2024-05-13,M05,S2,CA08,34.7,2024-05
AR03690,2024-05-13,M05,S2,CA03,25.0,2024-05
AR03691,2024-05-13,M05,S2,CA06,4.8,2024-05
AR03692,2024-05-13,M05,S2,CA08,7.2,2024-05
AR03693,2024-05-13,M05,S3,CA01,9.9,2024-05
AR03694,2024-05-13,M05,S3,CA07,33.7,2024-05
AR03695,2024-05-14,M01,S1,CA06,29.4,2024-05
AR03696,2024-05-14,M01,S1,CA03,8.2,2024-05
AR03697,2024-05-14,M01,S1,CA01,14.9,2024-05
AR03698,2024-05-14,M01,S1,CA04,14.1,2024-05
AR03699,2024-05-14,M01,S2,CA01,49.9,2024-05
AR03700,2024-05-14,M01,S3,CA03,87.5,2024-05
AR03701,2024-05-14,M02,S1,CA04,26.2,2024-05
AR03702,2024-05-14,M02,S1,CA07,28.0,2024-05
AR03703,2024-05-14,M02,S2,CA02,81.7,2024-05
AR03704,2024-05-14,M02,S2,CA05,28.5,2024-05
AR03705,2024-05-14,M02,S3,CA01,16.6,2024-05
AR03706,2024-05-14,M02,S3,CA04,12.8,2024-05
AR03707,2024-05-14,M02,S3,CA04,14.0,2024-05
AR03708,2024-05-14,M03,S1,CA02,3.3,2024-05
AR03709,2024-05-14,M03,S1,CA03,94.5,2024-05
AR03710,2024-05-14,M03,S2,CA02,23.9,2024-05
AR03711,2024-05-14,M03,S2,CA05,3.2,2024-05
AR03712,2024-05-14,M03,S2,CA03,25.0,2024-05
AR03713,2024-05-14,M03,S3,CA01,71.1,2024-05
AR03714,2024-05-14,M03,S3,CA01,93.2,2024-05
AR03715,2024-05-14,M04,S1,CA02,33.1,2024-05
AR03716,2024-05-14,M04,S3,CA07,5.0,2024-05
AR03717,2024-05-14,M04,S3,CA03,2.4,2024-05
AR03718,2024-05-14,M05,S1,CA04,44.5,2024-05
AR03719,2024-05-14,M05,S1,CA07,53.1,2024-05
AR03720,2024-05-14,M05,S1,CA02,4.5,2024-05
AR03721,2024-05-14,M05,S2,CA01,36.5,2024-05
AR03722,2024-05-14,M05,S2,CA02,8.7,2024-05
AR03723,2024-05-14,M05,S2,CA06,30.3,2024-05
AR03724,2024-05-14,M05,S2,CA03,18.9,2024-05
AR03725,2024-05-14,M05,S3,CA04,3.0,2024-05
AR03726,2024-05-14,M05,S3,CA04,38.6,2024-05
AR03727,2024-05-14,M05,S3,CA01,4.3,2024-05
AR03728,2024-05-15,M01,S1,CA03,34.1,2024-05
AR03729,2024-05-15,M01,S2,CA07,14.4,2024-05
AR03730,2024-05-15,M01,S2,CA04,2.1,2024-05
AR03731,2024-05-15,M01,S2,CA01,6.0,2024-05
AR03732,2024-05-15,M01,S3,CA01,33.8,2024-05
AR03733,2024-05-15,M01,S3,CA03,3.0,2024-05
AR03734,2024-05-15,M01,S3,CA01,15.1,2024-05
AR03735,2024-05-15,M02,S1,CA01,3.6,2024-05
AR03736,2024-05-15,M02,S1,CA06,5.7,2024-05
AR03737,2024-05-15,M02,S1,CA02,7.9,2024-05
AR03738,2024-05-15,M02,S2,CA03,58.6,2024-05
AR03739,2024-05-15,M02,S2,CA03,40.4,2024-05
AR03740,2024-05-15,M02,S2,CA07,21.7,2024-05
AR03741,2024-05-15,M02,S3,CA08,5.9,2024-05
AR03742,2024-05-15,M02,S3,CA01,61.9,2024-05
AR03743,2024-05-15,M03,S1,CA07,53.2,2024-05
AR03744,2024-05-15,M03,S1,CA08,14.4,2024-05
AR03745,2024-05-15,M03,S2,CA03,48.8,2024-05
AR03746,2024-05-15,M03,S2,CA01,67.9,2024-05
AR03747,2024-05-15,M03,S3,CA04,87.8,2024-05
AR03748,2024-05-15,M04,S1,CA05,16.1,2024-05
AR03749,2024-05-15,M04,S1,CA01,10.4,2024-05
AR03750,2024-05-15,M04,S1,CA03,3.2,2024-05
AR03751,2024-05-15,M04,S2,CA02,22.1,2024-05
AR03752,2024-05-15,M04,S2,CA06,9.2,2024-05
AR03753,2024-05-15,M04,S3,CA02,13.2,2024-05
AR03754,2024-05-15,M04,S3,CA06,18.9,2024-05
AR03755,2024-05-15,M05,S1,CA07,44.9,2024-05
AR03756,2024-05-15,M05,S1,CA05,38.5,2024-05
AR03757,2024-05-15,M05,S1,CA07,9.2,2024-05
AR03758,2024-05-15,M05,S2,CA03,58.4,2024-05
AR03759,2024-05-15,M05,S2,CA06,74.3,2024-05
AR03760,2024-05-15,M05,S3,CA02,87.0,2024-05
AR03761,2024-05-16,M01,S1,CA08,76.0,2024-05
AR03762,2024-05-16,M01,S2,CA07,50.8,2024-05
AR03763,2024-05-16,M01,S3,CA08,22.0,2024-05
AR03764,2024-05-16,M01,S3,CA02,27.7,2024-05
AR03765,2024-05-16,M01,S3,CA01,2.4,2024-05
AR03766,2024-05-16,M02,S2,CA03,79.9,2024-05
AR03767,2024-05-16,M02,S3,CA05,53.0,2024-05
AR03768,2024-05-16,M02,S3,CA03,24.7,2024-05
AR03769,2024-05-16,M03,S1,CA06,18.6,2024-05
AR03770,2024-05-16,M03,S1,CA07,30.7,2024-05
AR03771,2024-05-16,M03,S1,CA02,25.4,2024-05
AR03772,2024-05-16,M03,S2,CA01,129.3,2024-05
AR03773,2024-05-16,M03,S3,CA04,35.3,2024-05
AR03774,2024-05-16,M03,S3,CA07,42.7,2024-05
AR03775,2024-05-16,M04,S1,CA04,21.0,2024-05
AR03776,2024-05-16,M04,S3,CA03,31.5,2024-05
AR03777,2024-05-16,M05,S1,CA05,6.8,2024-05
AR03778,2024-05-16,M05,S1,CA03,8.1,2024-05
AR03779,2024-05-16,M05,S1,CA03,11.5,2024-05
AR03780,2024-05-16,M05,S1,CA01,124.7,2024-05
AR03781,2024-05-16,M05,S2,CA01,45.3,2024-05
AR03782,2024-05-16,M05,S2,CA04,16.1,2024-05
AR03783,2024-05-16,M05,S2,CA07,10.1,2024-05
AR03784,2024-05-16,M05,S2,CA03,7.5,2024-05
AR03785,2024-05-16,M05,S3,CA03,112.3,2024-05
AR03786,2024-05-16,M05,S3,CA01,37.9,2024-05
AR03787,2024-05-16,M05,S3,CA02,92.2,2024-05
AR03788,2024-05-17,M01,S1,CA02,77.1,2024-05
AR03789,2024-05-17,M01,S2,CA08,16.5,2024-05
AR03790,2024-05-17,M01,S3,CA07,17.3,2024-05
AR03791,2024-05-17,M02,S1,CA06,2.8,2024-05
AR03792,2024-05-17,M02,S1,CA01,49.4,2024-05
AR03793,2024-05-17,M02,S2,CA03,21.2,2024-05
AR03794,2024-05-17,M02,S2,CA02,78.1,2024-05
AR03795,2024-05-17,M02,S3,CA02,10.5,2024-05
AR03796,2024-05-17,M02,S3,CA05,32.2,2024-05
AR03797,2024-05-17,M02,S3,CA02,16.8,2024-05
AR03798,2024-05-17,M03,S1,CA01,28.0,2024-05
AR03799,2024-05-17,M03,S1,CA03,19.9,2024-05
AR03800,2024-05-17,M03,S1,CA05,97.0,2024-05
AR03801,2024-05-17,M03,S2,CA01,199.5,2024-05
AR03802,2024-05-17,M03,S3,CA03,12.7,2024-05
AR03803,2024-05-17,M03,S3,CA05,105.2,2024-05
AR03804,2024-05-17,M04,S1,CA07,8.8,2024-05
AR03805,2024-05-17,M04,S1,CA07,11.8,2024-05
AR03806,2024-05-17,M04,S1,CA03,2.7,2024-05
AR03807,2024-05-17,M04,S2,CA08,34.8,2024-05
AR03808,2024-05-17,M04,S2,CA06,5.1,2024-05
AR03809,2024-05-17,M04,S2,CA02,4.5,2024-05
AR03810,2024-05-17,M04,S3,CA03,18.3,2024-05
AR03811,2024-05-17,M04,S3,CA02,11.9,2024-05
AR03812,2024-05-17,M05,S1,CA01,60.5,2024-05
AR03813,2024-05-17,M05,S2,CA05,17.7,2024-05
AR03814,2024-05-17,M05,S2,CA04,29.5,2024-05
AR03815,2024-05-17,M05,S2,CA02,21.0,2024-05
AR03816,2024-05-17,M05,S3,CA07,18.5,2024-05
AR03817,2024-05-17,M05,S3,CA07,25.8,2024-05
AR03818,2024-05-18,M01,S1,CA02,89.2,2024-05
AR03819,2024-05-18,M01,S1,CA04,157.1,2024-05
AR03820,2024-05-18,M01,S2,CA03,84.9,2024-05
AR03821,2024-05-18,M02,S1,CA01,73.3,2024-05
AR03822,2024-05-18,M02,S2,CA05,21.1,2024-05
AR03823,2024-05-18,M02,S2,CA04,5.7,2024-05
AR03824,2024-05-18,M03,S1,CA08,56.3,2024-05
AR03825,2024-05-18,M03,S1,CA01,12.2,2024-05
AR03826,2024-05-18,M03,S1,CA07,19.7,2024-05
AR03827,2024-05-18,M03,S1,CA02,18.2,2024-05
AR03828,2024-05-18,M03,S2,CA02,3.8,2024-05
AR03829,2024-05-18,M03,S2,CA08,4.0,2024-05
AR03830,2024-05-18,M04,S1,CA02,27.2,2024-05
AR03831,2024-05-18,M04,S2,CA03,8.0,2024-05
AR03832,2024-05-18,M04,S2,CA07,29.4,2024-05
AR03833,2024-05-18,M05,S1,CA03,4.6,2024-05
AR03834,2024-05-18,M05,S1,CA02,28.0,2024-05
AR03835,2024-05-18,M05,S1,CA03,13.9,2024-05
AR03836,2024-05-18,M05,S1,CA05,47.6,2024-05
AR03837,2024-05-18,M05,S2,CA05,123.1,2024-05
AR03838,2024-05-20,M01,S1,CA04,23.3,2024-05
AR03839,2024-05-20,M01,S2,CA08,6.6,2024-05
AR03840,2024-05-20,M01,S2,CA07,18.2,2024-05
AR03841,2024-05-20,M01,S2,CA06,21.3,2024-05
AR03842,2024-05-20,M01,S3,CA07,2.8,2024-05
AR03843,2024-05-20,M01,S3,CA07,61.0,2024-05
AR03844,2024-05-20,M01,S3,CA06,8.8,2024-05
AR03845,2024-05-20,M02,S1,CA06,46.5,2024-05
AR03846,2024-05-20,M02,S1,CA02,27.6,2024-05
AR03847,2024-05-20,M02,S2,CA07,4.5,2024-05
AR03848,2024-05-20,M02,S2,CA06,33.7,2024-05
AR03849,2024-05-20,M02,S2,CA07,30.7,2024-05
AR03850,2024-05-20,M02,S2,CA06,9.1,2024-05
AR03851,2024-05-20,M02,S3,CA04,59.3,2024-05
AR03852,2024-05-20,M03,S1,CA07,29.0,2024-05
AR03853,2024-05-20,M03,S1,CA08,113.8,2024-05
AR03854,2024-05-20,M03,S1,CA03,35.9,2024-05
AR03855,2024-05-20,M03,S2,CA01,113.3,2024-05
AR03856,2024-05-20,M03,S2,CA03,14.9,2024-05
AR03857,2024-05-20,M03,S3,CA01,48.0,2024-05
AR03858,2024-05-20,M03,S3,CA01,32.6,2024-05
AR03859,2024-05-20,M04,S1,CA01,8.7,2024-05
AR03860,2024-05-20,M04,S1,CA02,2.8,2024-05
AR03861,2024-05-20,M04,S1,CA04,17.6,2024-05
AR03862,2024-05-20,M04,S2,CA04,2.6,2024-05
AR03863,2024-05-20,M04,S2,CA01,11.7,2024-05
AR03864,2024-05-20,M04,S2,CA02,8.2,2024-05
AR03865,2024-05-20,M04,S3,CA05,6.1,2024-05
AR03866,2024-05-20,M04,S3,CA06,13.2,2024-05
AR03867,2024-05-20,M04,S3,CA06,2.9,2024-05
AR03868,2024-05-20,M05,S1,CA01,77.4,2024-05
AR03869,2024-05-20,M05,S2,CA07,10.7,2024-05
AR03870,2024-05-20,M05,S2,CA07,30.7,2024-05
AR03871,2024-05-20,M05,S2,CA03,68.8,2024-05
AR03872,2024-05-20,M05,S3,CA03,61.4,2024-05
AR03873,2024-05-21,M01,S1,CA01,14.2,2024-05
AR03874,2024-05-21,M01,S1,CA03,4.5,2024-05
AR03875,2024-05-21,M01,S1,CA04,15.0,2024-05
AR03876,2024-05-21,M01,S1,CA04,11.5,2024-05
AR03877,2024-05-21,M01,S2,CA01,4.6,2024-05
AR03878,2024-05-21,M01,S2,CA08,4.3,2024-05
AR03879,2024-05-21,M01,S2,CA02,17.1,2024-05
AR03880,2024-05-21,M01,S2,CA04,4.3,2024-05
AR03881,2024-05-21,M01,S3,CA08,45.3,2024-05
AR03882,2024-05-21,M01,S3,CA03,9.3,2024-05
AR03883,2024-05-21,M01,S3,CA02,14.0,2024-05
AR03884,2024-05-21,M02,S1,CA02,46.9,2024-05
AR03885,2024-05-21,M02,S1,CA03,24.1,2024-05
AR03886,2024-05-21,M02,S1,CA02,35.2,2024-05
AR03887,2024-05-21,M02,S3,CA01,34.7,2024-05
AR03888,2024-05-21,M02,S3,CA04,33.1,2024-05
AR03889,2024-05-21,M03,S1,CA02,109.9,2024-05
AR03890,2024-05-21,M03,S2,CA01,132.3,2024-05
AR03891,2024-05-21,M03,S3,CA04,34.4,2024-05
AR03892,2024-05-21,M03,S3,CA01,85.6,2024-05
AR03893,2024-05-21,M03,S3,CA05,12.9,2024-05
AR03894,2024-05-21,M03,S3,CA01,26.4,2024-05
AR03895,2024-05-21,M04,S1,CA08,3.8,2024-05
AR03896,2024-05-21,M04,S1,CA01,6.6,2024-05
AR03897,2024-05-21,M04,S1,CA07,24.5,2024-05
AR03898,2024-05-21,M04,S3,CA04,6.4,2024-05
AR03899,2024-05-21,M04,S3,CA01,24.0,2024-05
AR03900,2024-05-21,M05,S1,CA02,10.3,2024-05
AR03901,2024-05-21,M05,S1,CA01,93.9,2024-05
AR03902,2024-05-21,M05,S2,CA01,21.5,2024-05
AR03903,2024-05-21,M05,S2,CA01,13.8,2024-05
AR03904,2024-05-21,M05,S2,CA02,3.2,2024-05
AR03905,2024-05-21,M05,S2,CA04,22.8,2024-05
AR03906,2024-05-21,M05,S3,CA01,4.5,2024-05
AR03907,2024-05-21,M05,S3,CA03,57.1,2024-05
AR03908,2024-05-21,M05,S3,CA02,22.8,2024-05
AR03909,2024-05-22,M01,S1,CA02,63.6,2024-05
AR03910,2024-05-22,M01,S2,CA02,28.3,2024-05
AR03911,2024-05-22,M01,S2,CA03,28.7,2024-05
AR03912,2024-05-22,M01,S2,CA05,5.6,2024-05
AR03913,2024-05-22,M01,S3,CA08,4.5,2024-05
AR03914,2024-05-22,M01,S3,CA02,17.4,2024-05
AR03915,2024-05-22,M02,S1,CA01,46.1,2024-05
AR03916,2024-05-22,M02,S2,CA02,72.1,2024-05
AR03917,2024-05-22,M02,S3,CA07,19.3,2024-05
AR03918,2024-05-22,M02,S3,CA01,30.1,2024-05
AR03919,2024-05-22,M03,S1,CA06,147.4,2024-05
AR03920,2024-05-22,M03,S1,CA03,7.7,2024-05
AR03921,2024-05-22,M03,S2,CA08,57.4,2024-05
AR03922,2024-05-22,M03,S2,CA03,92.7,2024-05
AR03923,2024-05-22,M03,S2,CA04,7.2,2024-05
AR03924,2024-05-22,M03,S3,CA03,11.2,2024-05
AR03925,2024-05-22,M03,S3,CA08,84.0,2024-05
